BuId,Rim,TotalCards
871727,1354182,2
871808,1354574,1
871664,1354635,1
871442,1354649,1
871811,135486,1
871667,1354892,1
871668,1355007,1
871446,1355013,1
871448,1355355,1
871451,1355568,1
871675,1355699,1
871742,1355860,1
871743,135601,1
871823,135610,1
952579,1356278,1
871745,1356307,1
871909,1356367,1
947370,1356549,1
871911,1356576,1
871748,1356638,1
958413,1356703,1
871750,1356810,1
946580,1356890,1
872206,1356893,1
872207,1357071,1
959860,135720,1
871844,1357200,2
871918,135747,1
872214,1357947,3
872216,1358059,1
871855,1358366,1
872219,135856,1
871994,1358688,1
871860,1358732,1
872224,1358910,1
871934,1358915,1
871999,1359155,1
871936,1359216,1
871864,1359258,1
872231,1359810,1
871941,1359833,1
871869,1359853,1
952083,1359994,1
871944,1359997,1
872235,1360036,1
871946,136023,1
871875,1360346,1
872010,1360390,1
871880,1360857,1
872243,1360873,1
951655,1361149,1
946593,1361213,1
953997,1361284,1
871886,1361529,1
871889,1361784,1
872252,136179,1
871963,1362003,2
955132,1362348,1
872257,1362385,1
871966,1362389,1
872258,1362424,1
872260,1362652,1
872033,1362677,1
871899,1362718,1
872034,1362752,2
872263,1362826,1
871972,136284,1
940509,1362982,1
872265,1362988,1
871903,1363020,1
871975,1363049,1
871904,1363060,1
871905,1363110,1
872268,1363127,1
872041,1363281,1
872042,1363363,2
872272,136355,2
872359,1363550,1
872274,1363704,1
952435,1363830,1
872366,1364158,1
872053,1364353,1
872072,1364642,1
953879,1364687,1
872136,1364843,1
872376,1364914,1
872291,1365104,1
872079,1365182,2
872293,1365222,1
872142,1365258,1
950996,1365267,1
872145,1365536,1
952771,1365563,1
872300,1365812,2
872087,1365960,2
953804,1366535,1
957057,1366851,1
872093,1366929,1
872395,1367352,2
872397,1367618,1
956946,1367643,1
947250,1367777,1
872102,1367941,1
955231,1368013,1
872319,1368212,2
953280,1368322,1
872320,1368349,1
945606,1368437,1
872321,1368490,1
959162,1368788,1
872324,1368972,1
872326,1369223,1
872327,1369303,1
957035,1369488,1
872118,1369836,1
949516,1370508,1
872126,1370747,1
872186,1370756,2
959071,1370772,1
872188,1370868,1
872342,1370886,2
872429,1370949,1
872190,1370973,1
872433,1371011,1
872434,1371113,1
959425,1371120,1
872192,1371121,1
948043,1371259,1
872348,1371440,2
872512,1371589,1
872197,1371620,1
872517,1371863,2
872520,1372132,1
872585,1372137,1
872521,1372146,1
872662,137217,2
872522,1372201,1
948044,1372297,1
872587,1372311,1
872525,1372550,1
872666,1372569,1
872453,1372620,1
872667,1372677,1
872455,1372897,1
948045,1372970,1
872530,1373014,1
872595,1373110,1
851414,1373116,1
851141,1373150,2
872598,1373244,1
940022,839508,1
940414,839649,1
919285,839653,1
909594,839721,1
915308,839905,1
937676,839987,1
926221,840060,1
908216,840277,2
941233,840320,1
941322,840391,1
941235,84043,1
926665,840467,1
901195,840493,1
910848,840612,1
929298,840617,1
941366,840641,1
850533,840680,1
941367,840698,1
914721,840757,1
927678,840857,1
932540,840862,1
901093,84091,1
947186,840979,1
908894,841005,2
896491,841018,1
941327,841073,2
906838,841136,1
922252,841146,1
932118,841207,2
928359,841289,1
931292,841399,1
936450,841498,1
899107,841577,1
922342,841616,1
922856,841664,1
904761,841707,2
916423,841708,2
941394,841807,1
902571,841884,2
947121,842032,1
912553,84204,1
910211,842146,1
953809,842222,1
938418,842329,2
941345,842341,1
940103,842416,1
926439,842557,1
941379,842626,1
941400,842894,1
938169,842937,1
905719,842943,1
941382,843053,1
932909,843136,1
938243,843140,1
935113,843171,2
932872,84325,1
924472,843349,1
940169,843380,1
931792,843489,1
937583,843499,1
900269,843636,1
904240,843814,1
899121,843838,1
941440,843859,1
948900,843874,1
935890,843920,1
938969,843996,1
934165,844019,1
921210,844189,1
941408,844295,1
941388,844304,1
926110,844337,2
941033,844544,1
933330,844577,3
935326,844589,1
922141,844609,3
898619,844630,1
935888,844650,1
923692,844784,1
898438,844832,1
910426,844939,1
928333,844979,1
937952,844996,1
904788,844997,1
937412,845066,1
946660,845096,1
906669,845102,1
934063,845151,1
936665,845237,2
950009,845255,1
897155,845288,1
941459,845308,1
941516,845327,1
905967,845357,1
930427,845421,1
941485,845442,2
920444,845486,2
922996,845505,3
924192,845511,2
941518,845521,1
946932,845545,2
941486,845578,1
936500,845586,1
954055,845681,1
911791,845714,2
921363,845748,1
941488,845863,1
933741,846050,1
945516,846051,1
903541,846082,1
915536,846124,1
941465,846304,1
939629,846311,1
927465,846415,1
939481,846435,1
941097,84645,1
901874,846490,1
941494,846510,1
939652,846519,1
938776,846527,1
931895,846561,1
919427,846617,2
941473,846651,1
933160,846708,1
941549,846867,1
941496,846944,2
941105,846956,1
941497,846988,1
945927,847003,1
935422,847004,1
921252,847005,1
903878,847059,1
906016,847107,1
946155,847126,1
910528,847131,1
923965,847185,1
929179,847229,2
934272,847277,1
921499,847380,1
948906,847412,1
931306,847426,2
941533,847433,1
920498,847479,2
926365,847494,1
941500,847513,2
916366,847595,1
895898,847723,1
908488,847741,2
926371,847858,2
941027,847861,1
949425,847935,1
947137,847961,1
940479,847966,1
938096,847968,1
941334,848036,1
922103,848063,1
959157,848106,1
940176,848163,2
927359,848241,1
907434,848250,2
921225,848353,2
941477,848428,1
912028,848448,1
934938,848461,1
941651,848492,3
932776,84850,2
941109,848532,1
938710,848598,1
938956,848630,1
904289,848671,1
941594,848703,1
899647,848817,1
941083,848917,1
918272,848965,1
941048,848966,1
923724,848986,1
921298,849004,1
941241,849015,1
921992,849035,2
941601,849046,1
941658,849074,1
941578,849093,1
937211,849097,1
939079,849104,1
948910,849200,1
951567,849304,1
926106,849340,1
951135,849359,1
941606,849369,1
913289,849374,1
914751,849389,1
941607,849414,2
927832,849470,1
906331,849505,1
938924,849523,1
911212,849528,1
941670,849539,1
952080,849543,1
931029,849585,1
941640,849597,1
906784,849653,1
932426,849664,1
929024,849676,1
897080,849718,2
925455,849739,1
938742,849818,1
948911,849857,1
941616,849859,1
931289,849885,2
929160,849889,1
926772,850028,3
911509,850047,1
932139,850080,2
941434,850084,1
933421,850214,2
941752,850313,1
902989,850403,1
922587,850404,2
931814,850416,1
928165,850626,1
941020,850647,1
913546,850687,1
926091,850727,1
934500,850797,1
930507,850880,1
951902,850943,1
941759,850950,1
941690,850977,2
941794,851023,1
941730,851031,1
934054,851071,1
923995,851110,1
937898,851227,1
941796,851284,1
941734,851306,1
941764,851362,1
924577,851396,1
946420,851424,1
934479,851505,1
916687,851586,2
940214,851710,3
899699,85174,1
921091,851741,1
926172,851755,1
946349,851757,1
946067,851764,1
941744,851765,1
910009,851802,1
924074,851834,2
927562,851836,4
936525,851860,1
903984,851882,1
934373,85190,1
913859,852053,1
954786,852063,1
941811,852228,1
941707,852344,2
927083,852431,1
907079,852589,1
896590,852607,1
909119,85263,2
941917,852649,1
941823,852709,1
941849,852725,1
926622,852788,2
930530,852802,1
933405,852810,2
938263,852847,2
926960,852850,2
926836,852883,1
932786,852891,1
923718,852928,3
941852,852937,1
941827,852947,1
934534,852952,1
941828,852954,1
941854,852977,1
929364,852984,1
939473,853027,1
907968,853146,1
895903,853166,1
941928,853209,1
940031,853291,1
941930,853360,2
947261,853365,1
941836,853386,1
941932,853419,1
905325,853453,2
927037,853468,1
925064,853595,1
908521,853671,1
956900,853743,1
940997,853787,1
933827,853797,1
941898,853805,1
900289,853810,1
951576,853892,1
928075,853893,1
896847,85390,1
929299,853946,1
940854,853993,1
923404,853995,1
906980,854019,2
941939,854046,2
906429,854152,1
910201,854205,1
941844,854238,1
926054,85424,1
938346,85425,1
932866,854300,1
918572,854332,1
923648,854343,1
927257,854358,1
941949,854389,1
921114,854480,1
956829,854542,1
936460,854559,1
941877,854576,1
923297,854582,2
938905,854600,1
917617,854804,1
906755,854870,1
929705,854973,2
935081,855069,1
908392,855113,1
940422,855116,1
941970,855173,1
920279,855222,2
895725,85526,1
955482,855300,1
913111,855391,2
919227,855867,1
959347,856006,1
903039,856072,2
942010,856175,1
896645,856274,1
925025,856284,1
942013,856366,1
942042,856368,1
946972,856376,1
930418,856418,1
920770,856423,3
934400,856490,1
955085,856500,1
948940,856507,1
912205,856539,2
939333,856540,1
918563,856541,1
942078,856563,1
942046,856635,2
941987,856750,1
936080,856837,1
911684,856853,1
914569,856856,3
905258,856891,1
925515,857016,1
934105,857118,1
942050,857134,1
923774,857308,1
940741,857348,3
931531,857844,1
911921,857879,1
938070,857916,2
941996,857947,1
959858,858252,1
937371,858377,1
939683,858418,1
934238,858825,1
936824,858880,1
917538,858885,1
958754,859025,1
942092,859127,1
954046,859128,1
939097,859186,2
921698,859409,1
918429,859882,1
942097,859886,2
928258,860015,1
951524,860210,1
942100,860398,1
906724,860413,1
942101,860530,1
952392,1373396,1
950918,1373560,1
872465,1373777,1
872603,1373778,1
872466,1373866,1
872605,1373950,2
872606,1373974,1
872543,1374289,1
872544,1374400,1
872546,1374520,1
872612,1374623,1
872548,137468,1
872476,1374686,1
872613,1374692,1
872689,1374703,2
872614,1374785,1
872550,1374813,1
872551,1374904,1
946101,1374939,1
951326,1374975,1
948048,1374994,1
872617,13750,1
872693,1375050,1
872555,1375238,1
872485,1375478,1
954038,1375651,1
872488,1375687,1
872625,1375713,1
872701,1375714,1
872564,1376055,1
954923,1376107,1
872494,1376202,1
872632,1376327,1
872496,1376376,1
872635,1376504,1
872574,137671,2
872575,1376745,1
872503,1376750,1
948050,1376841,1
951237,1376966,1
872718,1377059,1
872506,1377078,1
872581,1377323,1
872583,1377495,1
872584,1377588,1
947425,1377775,1
872651,1377817,2
947289,1377857,1
872652,1377943,1
872744,1378064,1
872654,1378075,1
872655,1378130,1
872820,1378162,3
872657,1378283,1
872822,1378367,1
872823,1378411,1
872749,1378416,1
951995,1378473,1
872825,1378491,1
872827,137871,2
872968,1378950,1
872829,1378957,1
872755,1378959,1
872756,1379058,1
872831,1379110,1
872896,1379262,1
872899,1379704,1
872762,137978,1
872901,1379875,1
872977,1379909,1
872838,1379916,1
872903,1380015,2
872980,1380161,1
872842,1380206,1
872768,1380224,1
872906,1380240,1
952822,1380294,1
872907,1380352,1
872982,138036,1
872983,1380423,1
872845,1380428,1
872771,1380453,1
872850,1380995,1
872988,1381028,1
872916,1381170,1
872779,1381256,1
872917,1381263,1
872992,1381396,2
872855,1381397,1
955275,1381792,1
851216,1381967,1
872788,1382053,1
873001,1382318,1
873002,1382424,1
953854,1382768,1
873008,1382909,1
872797,1382992,1
949673,1383019,1
951064,1383404,1
873012,1383544,1
873013,1383572,1
872802,1383595,1
872939,1383600,1
872803,1383637,1
872877,1383963,1
872807,1384270,2
945669,1384644,1
873023,1384792,1
872812,1384810,1
873024,1384872,1
872954,1385400,1
873115,1385610,1
873030,1385747,1
873044,1386073,1
851386,1386505,2
850962,1386968,1
873123,1387135,1
873126,1387650,2
873127,1387834,1
873128,1388019,1
873266,1388217,2
950776,1388372,1
873059,1388716,2
873134,1388847,1
873060,1388848,1
873197,1388936,1
873137,1389181,1
873274,1389239,1
873200,1389330,1
873276,1389439,2
873067,1389654,1
873142,1389956,1
945887,1390236,1
873146,1390567,1
873147,1390697,1
873209,1390720,1
873150,1391191,1
873214,1391357,2
873079,1391410,1
873216,1391679,1
873293,1391835,1
873155,1391866,1
873220,1392181,1
873157,1392233,1
873088,1392507,1
873163,1392913,1
873306,1393394,1
946351,1393505,1
873232,1393551,2
873308,1393636,1
873309,1393781,2
873169,1393837,1
873234,1393890,1
873235,13941,1
956802,1394343,1
873172,1394366,1
873173,1394514,1
873315,1394628,2
873106,1394851,1
873318,1394975,2
873319,1395029,1
873109,1395072,1
873322,1395653,1
946339,139573,1
873112,1395782,1
947127,139606,1
873250,1396143,1
873326,1396151,1
873251,139625,1
951193,1396251,1
873341,139635,1
873253,1396402,1
873255,1396597,1
873331,1396598,1
873334,139695,1
936723,860544,1
938256,860682,1
926897,860931,1
941954,860996,2
939344,861060,2
904644,861202,1
929855,861277,1
946297,861336,1
939806,861479,1
908942,861563,2
907171,86157,1
923876,861723,1
929793,861725,1
942185,861783,1
942111,86179,1
951711,861809,1
914002,861868,1
942186,861872,1
900559,862353,1
921806,862402,1
910703,862526,2
958809,862733,1
938518,862760,5
929168,862805,2
911728,862899,1
941441,863157,2
941644,863199,1
939662,863268,1
920878,863374,1
942120,863463,2
942162,863519,1
949959,863594,1
924045,863641,1
909887,863648,2
940360,863663,1
937429,863735,1
942199,863746,1
941940,863842,1
929313,863993,2
923561,864144,1
933109,864146,1
938201,864206,1
942202,864224,1
949660,864261,1
928238,864383,1
904384,864486,1
939462,864515,1
920583,864580,1
937299,864632,1
907095,864661,1
924707,864762,1
940928,864780,1
941395,864818,1
956709,864840,1
942267,864905,1
942321,864988,1
933582,865014,1
925690,865257,1
924218,865282,2
938400,865290,1
942271,865308,1
926015,865345,2
917188,865372,1
925218,865510,1
934907,865566,2
919802,865577,1
942218,865606,1
948960,865635,1
926854,865734,1
946963,865931,1
941352,865959,2
920995,865987,3
923674,866012,1
933947,866061,1
942221,866071,2
949348,866078,1
939549,866309,3
931004,86638,1
941985,866531,1
896442,866571,1
916150,866582,1
928519,866609,1
899737,866673,2
930012,866872,1
941281,866884,1
959268,867280,1
901917,867328,1
942066,867366,1
897585,867420,2
940301,867528,1
942256,867541,1
928094,867636,3
940619,86765,1
942299,867758,1
850558,867771,2
924149,867826,1
935691,867947,1
925106,868027,2
904907,868055,1
942357,868079,1
910759,868127,1
908163,868139,1
897487,868191,1
925704,868247,1
939922,868356,1
939788,868359,2
940518,868368,1
938882,868375,2
955367,868433,1
935879,868444,2
927165,868646,1
928850,868653,1
941693,868765,1
942005,868843,1
927787,868865,2
940861,868883,2
911877,868906,2
950273,868914,1
930449,869011,1
928130,869073,1
942395,869095,1
922406,869126,1
940481,869169,1
938322,869193,1
923002,869215,2
946184,869278,1
942399,869295,1
942371,869336,1
942401,869416,2
951089,869443,1
940023,869467,1
942376,86949,1
951884,869582,1
911243,869608,1
925403,869793,3
922695,869961,1
904037,869962,1
942515,869999,1
850567,870197,1
945873,870226,1
942383,870351,1
921344,870354,1
940070,870404,1
926197,870410,1
929371,870420,1
850568,870503,1
906086,870568,1
940333,870589,1
940858,870610,1
931807,870624,1
942522,870630,1
942453,870682,1
919991,870760,1
955028,870792,1
952307,870891,1
935152,870955,1
929244,871130,1
923505,871181,3
932532,871184,3
907407,871517,2
925915,871550,1
939987,871639,1
934813,871681,1
901430,871724,1
927115,871833,1
942465,871848,1
904844,872297,1
942469,872313,1
942462,872326,1
919994,872336,1
935078,872603,1
942474,872758,1
918271,872996,1
921865,873179,1
942407,873344,1
903414,873417,1
907197,873444,1
936889,873452,1
949086,873456,1
942612,873497,1
907348,873498,1
905694,87351,1
926760,873558,1
939251,873595,1
900942,87361,1
935738,873633,1
924290,87368,1
942487,873731,1
942619,873872,1
926504,873939,1
930774,873998,2
852653,1014553,1
852654,1014597,2
852806,1014641,1
950445,1014854,1
852811,1014860,2
852591,1015004,1
852593,1015094,2
957068,1015095,1
852665,1015100,1
852667,1015130,1
852598,1015219,1
852823,1015344,1
852603,1015415,1
852825,1015463,1
852604,1015491,2
947686,1015532,1
852677,1015539,1
852828,1015563,1
852755,1015605,2
852760,1015811,1
852615,1015892,2
